seq_name,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,druggable
Positive_1054,1.244,0.885,0.478,0.789,0.359,0.789,0.741,1.028,0.55,0.574,1.268,0.909,0.55,0.622,0.885,1.315,0.718,0.048,0.359,1.196,13.47,15.506,13.524,14.082,14.488,13.623,1
Positive_1055,0.83,0.587,1.396,0.951,0.0,1.012,0.648,0.729,0.202,1.154,1.255,1.214,0.202,0.486,0.587,1.457,1.174,0.142,0.567,0.87,14.024,13.204,14.526,14.318,14.349,14.117,1
Positive_1056,0.994,0.835,0.258,0.795,0.02,1.311,0.477,1.172,0.278,1.113,0.974,0.835,0.397,0.437,0.755,0.437,0.874,0.06,0.437,1.272,15.227,14.41,13.985,13.552,14.156,14.939,1
Positive_1057,0.32,0.467,1.574,1.008,0.394,0.959,0.467,0.615,0.295,1.205,1.23,1.5,0.418,0.836,0.467,0.615,0.639,0.148,0.935,0.861,14.245,14.283,13.752,14.604,13.55,14.612,1
Positive_1058,1.073,1.073,0.851,0.592,0.444,0.555,0.333,0.444,0.518,1.258,1.628,0.851,0.555,0.703,0.999,1.221,1.073,0.259,0.629,1.332,13.726,13.374,13.874,13.874,14.3,14.464,1
Positive_1059,0.933,0.837,0.547,0.74,0.161,0.676,0.322,0.708,0.257,0.644,1.416,0.965,0.418,0.74,0.933,0.933,1.416,0.29,0.611,1.126,14.798,14.109,14.292,13.712,14.321,14.094,1
Positive_1060,1.001,0.945,0.473,0.806,0.195,1.14,0.862,0.723,0.389,0.779,1.14,0.806,0.417,0.695,0.667,0.751,0.64,0.028,0.417,1.057,14.586,14.203,14.572,13.757,14.558,14.391,1
Positive_1061,1.295,0.466,0.466,0.622,0.052,0.881,0.622,1.088,0.363,0.984,1.295,1.243,0.363,0.881,0.674,0.881,0.466,0.311,0.518,0.725,13.676,14.173,15.6,14.145,13.932,14.28,1
Positive_1062,0.855,0.577,0.833,0.791,0.513,0.769,0.641,0.705,0.406,1.111,2.116,0.897,0.406,0.897,0.769,1.111,1.047,0.107,0.769,1.004,14.114,14.155,13.192,14.139,14.343,13.731,1
Positive_1063,0.8,1.048,0.953,0.648,0.191,0.896,0.591,0.877,0.191,0.915,1.067,0.915,0.686,0.629,0.591,0.953,1.143,0.172,0.476,0.686,14.403,14.266,13.999,14.396,14.591,13.92,1
Positive_1064,1.162,0.752,0.854,0.649,0.137,0.888,0.513,0.957,0.308,0.649,1.264,0.718,0.205,0.786,0.82,0.923,0.752,0.308,0.41,1.059,14.283,14.494,14.007,14.551,14.628,13.923,1
Positive_1065,0.643,0.643,0.536,1.093,0.429,0.9,0.6,1.008,0.45,0.665,1.072,1.265,0.45,0.9,0.836,0.729,0.6,0.171,0.429,0.986,14.291,14.334,14.622,14.421,13.916,14.01,1
Positive_1066,1.063,0.695,0.654,0.736,0.368,0.736,0.736,0.94,0.327,0.899,1.39,1.145,0.286,0.858,0.777,1.513,0.531,0.245,0.654,1.063,14.406,13.758,14.453,13.602,13.945,14.219,1
Positive_1067,0.737,1.09,0.545,0.898,0.288,0.865,0.449,1.026,0.288,0.737,1.314,0.801,0.321,0.481,0.705,0.609,0.769,0.16,0.417,0.929,15.142,15.068,12.953,13.92,15.733,13.752,1
Positive_1068,0.655,0.655,0.524,0.917,0.306,0.83,0.874,0.699,0.175,0.743,1.136,0.917,0.524,1.092,0.655,1.398,0.917,0.175,0.568,0.83,13.665,15.182,14.431,14.11,13.825,14.197,1
Positive_1069,1.537,0.626,0.512,0.882,0.171,0.996,0.512,1.395,0.285,0.996,1.338,0.968,0.256,0.427,0.541,0.797,0.939,0.085,0.342,1.224,14.259,14.029,14.207,13.844,14.548,14.281,1
Positive_1070,1.194,0.572,0.572,1.128,0.18,1.047,0.671,1.472,0.491,0.605,1.799,0.949,0.36,0.523,0.818,0.981,0.998,0.065,0.425,0.981,13.503,14.129,13.883,14.026,14.358,14.271,1
Positive_1071,1.04,0.534,0.506,0.703,0.253,1.406,0.9,0.731,0.197,0.534,1.377,1.406,0.365,0.562,1.04,0.815,0.59,0.225,0.506,1.096,14.461,13.744,14.321,13.84,14.409,14.439,1
Positive_1072,1.383,0.758,0.506,0.803,0.446,0.892,0.684,1.115,0.193,1.085,1.502,0.714,0.387,0.728,0.714,0.847,0.892,0.164,0.446,1.13,13.957,14.403,13.896,13.942,14.188,14.226,1
Positive_1073,0.791,0.937,0.439,0.586,0.146,0.966,0.527,0.908,0.527,0.82,1.845,0.703,0.381,1.142,0.908,0.732,0.761,0.029,0.469,0.761,13.859,15.045,14.081,14.053,14.836,13.751,1
Positive_1074,0.628,0.687,0.538,0.807,0.149,0.867,0.478,0.807,0.179,0.867,1.913,1.195,0.389,0.897,1.016,0.956,0.956,0.149,0.508,1.016,14.343,14.5,13.615,14.125,14.035,14.38,1
Positive_1075,1.195,1.109,0.427,0.853,0.085,0.853,1.024,1.28,0.171,0.512,1.878,1.024,0.427,0.427,0.683,0.427,0.512,0.085,0.768,0.256,13.919,13.863,14.171,14.213,14.122,15.717,1
Positive_1076,0.936,0.598,0.806,0.832,0.26,0.754,0.442,1.3,0.39,0.936,1.508,0.91,0.312,0.624,0.702,0.988,0.676,0.182,0.52,1.248,14.606,13.979,13.814,14.262,13.882,14.531,1
Positive_1077,1.262,0.439,0.549,0.631,0.137,1.015,0.604,1.235,0.357,0.659,1.729,1.043,0.439,0.741,1.07,0.96,0.878,0.329,0.384,1.098,13.543,14.135,14.438,13.419,13.963,14.944,1
Positive_1078,0.616,0.813,0.468,0.591,0.32,0.886,0.665,1.108,0.443,0.616,1.822,0.616,0.443,0.96,1.133,0.813,0.739,0.246,0.665,0.788,14.388,15.0,14.72,13.584,13.879,13.68,1
Positive_1079,0.854,0.754,0.955,0.653,0.1,0.804,0.905,0.955,0.905,0.704,1.558,0.503,0.352,0.503,0.704,1.005,1.055,0.251,0.955,1.005,14.274,14.366,13.298,14.266,13.887,14.428,1
Positive_1080,1.051,0.919,0.821,0.755,0.23,0.722,0.525,0.689,0.263,1.084,1.412,0.821,0.624,0.985,0.788,1.084,0.722,0.263,0.591,0.657,15.005,14.105,13.925,14.3,13.947,13.714,1
Positive_1081,1.242,0.491,0.621,0.569,0.259,0.517,0.44,1.293,0.336,1.035,2.018,0.595,0.336,1.216,0.647,0.88,0.854,0.491,0.776,1.345,13.678,14.109,13.822,14.34,14.508,13.582,1
Positive_1082,0.579,1.067,0.457,0.914,0.091,0.67,0.457,0.549,0.335,0.792,1.402,0.64,0.67,0.823,0.762,1.31,1.036,0.366,0.609,1.067,14.269,14.028,14.627,14.24,14.225,14.014,1
Positive_1083,1.341,0.825,0.619,0.67,0.67,1.753,0.67,0.155,0.206,0.619,1.856,0.928,0.619,0.516,0.773,0.825,0.67,0.103,0.309,1.083,14.115,14.8,13.218,13.704,14.085,14.868,1
Positive_1084,0.949,1.047,0.546,0.922,0.367,1.298,0.555,0.895,0.277,0.555,1.092,1.227,0.277,0.519,0.985,0.967,0.68,0.134,0.439,0.734,14.475,14.424,14.106,14.005,14.388,14.135,1
Positive_1085,1.414,0.741,0.673,0.606,0.303,0.808,0.572,1.481,0.37,0.741,1.582,0.808,0.471,0.505,0.471,0.707,0.471,0.135,0.505,0.875,14.241,14.989,13.28,14.682,13.992,14.576,1
Positive_1086,1.32,0.837,0.388,0.619,0.279,1.035,0.647,1.198,0.429,0.653,1.586,0.579,0.354,0.531,1.001,0.98,0.885,0.136,0.381,1.307,14.357,14.274,13.835,13.804,14.44,14.145,1
Positive_1087,0.995,0.756,0.756,0.955,0.279,0.836,0.478,0.677,0.517,1.115,1.712,0.916,0.358,0.517,0.796,0.637,0.557,0.119,0.756,0.597,15.162,14.832,13.629,14.023,14.374,13.65,1
Positive_1088,1.172,0.801,0.938,0.977,0.215,0.977,0.606,1.074,0.371,0.645,1.113,0.82,0.234,0.41,0.742,1.191,0.801,0.371,0.508,0.742,14.208,14.605,13.627,13.745,14.171,14.936,1
Positive_1089,0.572,0.715,0.643,1.072,0.286,1.286,0.643,1.143,0.071,1.0,1.072,1.429,0.357,0.572,0.429,0.786,0.5,0.071,0.429,0.929,14.286,14.986,13.011,12.731,15.98,15.0,1
Positive_1090,1.068,0.48,0.961,0.374,0.427,0.32,0.801,0.587,0.427,1.014,2.616,1.014,0.694,1.495,0.801,1.441,1.068,0.48,0.534,0.907,14.348,13.946,14.121,13.324,13.867,12.886,1
Positive_1091,1.12,0.7,0.245,1.05,0.21,0.84,0.63,1.26,0.455,0.805,1.155,0.945,0.21,0.42,0.525,0.7,0.665,0.14,0.525,1.225,13.824,14.923,14.888,13.582,14.618,14.342,1
Positive_1092,0.877,0.728,0.83,0.806,0.282,1.065,0.485,0.814,0.18,1.151,1.558,0.924,0.548,1.111,0.587,1.159,0.853,0.211,0.477,1.08,14.153,14.939,13.115,14.169,13.964,13.933,1
Positive_1093,0.911,0.658,0.573,0.945,0.354,1.299,0.573,0.624,0.337,0.675,1.484,0.978,0.523,0.759,0.54,0.759,0.675,0.169,0.523,1.046,13.346,14.859,13.879,14.376,14.736,14.398,1
Positive_1094,0.651,0.939,0.517,0.632,0.192,0.766,0.709,0.824,0.364,0.421,2.184,0.517,0.345,0.843,0.881,1.207,0.613,0.345,0.67,0.901,14.137,14.362,14.137,13.876,14.246,14.718,1
Positive_1095,0.6,0.786,0.746,0.773,0.426,1.013,0.64,0.653,0.4,0.946,1.679,0.96,0.52,0.586,0.68,0.773,0.533,0.253,0.52,0.746,14.121,14.797,13.879,14.135,14.363,14.47,1
Positive_1096,1.264,0.857,0.428,0.643,0.257,1.136,0.343,0.943,0.428,0.814,1.521,0.814,0.236,0.428,0.728,0.9,0.707,0.15,0.364,1.114,14.71,14.844,13.725,14.126,15.041,13.478,1
Positive_1097,0.956,0.245,0.623,1.356,0.067,0.912,0.667,1.156,0.133,0.823,1.089,1.957,0.267,0.445,0.489,0.823,1.023,0.245,0.534,1.045,13.991,14.355,14.422,13.716,13.983,14.681,1
Positive_1098,1.291,0.621,0.717,0.382,0.669,0.526,0.574,0.813,0.478,1.482,2.342,0.908,0.574,1.004,0.335,1.721,0.86,0.335,0.335,1.195,13.874,13.822,13.35,13.908,13.685,14.2,1
Positive_1099,1.288,0.827,0.596,0.846,0.077,1.115,0.481,0.827,0.269,1.057,1.673,0.98,0.519,0.327,0.788,0.865,0.654,0.077,0.423,0.673,14.842,14.023,14.224,14.188,14.375,13.987,1
Positive_1100,1.051,0.876,0.964,0.745,0.0,0.832,0.482,1.007,0.175,0.788,1.358,1.007,0.219,0.526,0.745,0.547,1.073,0.175,0.81,0.876,13.849,15.196,13.763,13.963,13.977,14.996,1
Positive_1101,1.093,0.364,0.781,0.885,0.469,0.625,0.417,1.77,0.208,0.677,1.197,1.197,0.156,0.781,0.364,1.197,1.614,0.208,0.521,0.781,15.766,13.103,15.177,12.192,14.725,13.73,1
Positive_1102,1.258,0.755,0.252,0.839,0.378,1.048,0.629,1.174,0.336,0.461,1.845,0.545,0.378,0.755,0.503,0.923,0.755,0.168,0.587,0.881,14.209,14.745,13.891,13.927,14.368,14.39,1
Positive_1103,1.05,0.643,0.948,0.779,0.135,0.576,0.372,0.609,0.203,0.846,1.32,1.05,0.542,0.88,0.745,1.05,1.32,0.305,0.677,1.219,14.232,13.721,14.072,13.545,14.492,14.667,1
Positive_1104,1.281,0.477,0.477,0.553,0.553,0.528,0.327,1.508,0.176,0.854,1.834,0.503,0.477,1.055,0.829,0.854,0.754,0.603,0.804,1.508,13.93,13.922,13.659,14.154,14.249,14.13,1
Positive_1105,0.978,0.672,0.764,0.825,0.367,0.642,0.489,0.764,0.061,0.886,1.62,1.192,0.275,0.886,0.825,1.1,0.825,0.245,0.611,1.161,15.111,13.213,14.397,14.542,13.517,14.033,1
Positive_1106,0.799,0.799,0.556,0.73,0.313,1.251,0.556,1.043,0.278,0.869,1.356,0.73,0.521,0.765,0.591,0.799,0.904,0.278,0.417,1.008,14.454,12.961,14.447,14.272,14.869,14.432,1
Positive_1107,1.077,0.963,0.51,0.765,0.283,0.907,0.312,1.048,0.425,0.85,1.36,0.51,0.34,0.907,0.85,0.765,0.822,0.283,0.567,0.935,14.319,15.159,12.835,14.333,15.216,13.66,1
Positive_1108,0.728,0.758,0.455,0.758,0.243,0.849,0.758,0.94,0.243,0.758,1.577,0.97,0.607,0.879,0.789,1.334,1.031,0.182,0.425,0.91,14.077,13.546,14.617,13.766,14.153,14.647,1
Positive_1109,0.86,1.062,0.354,0.759,0.253,1.112,0.708,1.213,0.152,0.506,1.618,0.91,0.405,0.759,0.556,1.517,0.809,0.051,0.405,0.961,14.166,15.094,13.732,13.597,14.982,13.463,1
Positive_1110,1.064,0.655,0.518,0.627,0.491,0.736,0.545,1.037,0.491,1.064,1.391,0.627,0.355,0.846,0.518,1.091,0.791,0.491,0.545,1.118,14.343,13.18,14.59,14.005,14.177,14.703,1
Positive_1111,0.889,0.832,0.66,0.774,0.143,1.09,1.004,1.233,0.487,0.86,0.975,0.86,0.287,0.832,0.774,0.803,0.631,0.143,0.373,0.975,13.973,13.732,14.105,13.549,15.567,14.449,1
Positive_1112,1.819,0.955,0.728,0.318,0.591,0.455,0.455,0.864,0.409,1.228,2.047,0.318,0.227,0.819,1.0,1.092,0.546,0.409,0.682,1.501,13.706,13.665,13.401,13.138,14.554,15.072,1
Positive_1113,1.034,0.765,0.453,0.893,0.368,0.822,0.538,0.878,0.34,0.553,1.275,1.403,0.354,0.666,0.751,1.105,0.708,0.156,0.297,0.935,13.989,15.425,13.638,14.232,14.382,14.039,1
Positive_1114,1.151,0.778,0.529,1.213,0.467,1.307,0.373,1.307,0.342,0.778,0.902,1.369,0.28,0.342,0.715,0.684,0.871,0.124,0.467,0.871,14.467,14.839,13.278,13.181,14.549,14.817,1
Positive_1115,0.638,0.766,0.574,0.808,0.234,1.191,0.766,1.148,0.447,0.787,1.85,0.723,0.319,0.447,0.851,1.382,0.638,0.106,0.468,1.297,14.166,14.235,13.988,13.841,13.733,14.598,1
Positive_1116,0.584,0.771,0.584,0.958,0.187,0.561,0.467,1.145,0.421,0.841,0.911,0.911,0.351,0.841,1.309,0.608,0.888,0.374,0.631,0.841,13.618,14.441,14.171,15.356,14.547,13.682,1
Positive_1117,1.045,0.722,0.741,0.741,0.171,1.064,1.425,0.741,0.361,0.722,1.596,0.779,0.304,0.57,0.703,0.893,0.722,0.304,0.399,0.95,13.995,14.526,14.025,13.457,14.436,14.608,1
Positive_1118,1.693,0.789,0.585,0.789,0.242,0.967,0.713,0.993,0.344,0.713,1.489,0.611,0.318,0.496,0.853,0.904,0.802,0.178,0.471,0.993,14.398,14.211,13.808,14.129,13.89,14.622,1
Positive_1119,1.72,0.456,0.562,0.526,0.316,0.772,0.386,1.649,0.351,1.088,2.386,0.526,0.912,1.088,1.193,1.369,0.983,0.175,0.456,1.509,13.201,13.404,13.579,12.906,14.307,14.178,1
Positive_1120,0.901,0.646,1.036,1.036,0.269,0.861,0.619,0.874,0.148,0.915,1.359,0.888,0.229,0.659,0.699,0.968,0.807,0.229,0.659,1.036,13.775,14.443,14.205,13.812,14.457,14.472,1
Positive_1121,0.906,0.412,0.439,0.741,0.165,1.4,0.467,0.933,0.274,0.686,1.619,1.674,0.302,0.494,0.878,0.878,0.467,0.11,0.467,1.18,14.308,14.446,14.091,14.171,14.156,14.337,1
Positive_1122,0.418,1.255,0.628,1.046,0.209,0.628,0.209,2.302,0.0,0.837,1.465,0.628,0.418,0.837,0.628,0.628,0.418,0.0,0.628,0.628,11.573,12.692,15.633,16.02,15.357,14.915,1
Positive_1123,1.577,0.485,0.607,0.849,0.283,1.173,0.647,0.768,0.404,1.011,1.092,1.375,0.323,0.849,0.566,0.647,0.768,0.081,0.364,0.768,12.698,14.652,14.578,13.986,14.637,14.813,1
Positive_1124,1.352,0.648,0.535,0.704,0.225,1.014,0.366,1.521,0.282,0.93,1.268,1.071,0.423,0.535,0.592,0.873,0.761,0.113,0.338,1.099,14.268,15.118,13.638,14.224,14.187,13.916,1
Positive_1125,1.185,1.226,0.184,0.613,0.225,0.694,0.531,1.144,0.286,0.674,1.369,0.572,0.306,0.633,0.858,1.307,0.654,0.245,0.429,1.062,14.587,14.445,13.856,14.466,14.7,13.749,1
Positive_1126,1.06,0.695,0.695,0.695,0.099,1.126,0.695,1.325,0.265,0.96,0.861,1.159,0.364,0.364,0.762,0.762,0.96,0.166,0.596,0.96,14.57,14.308,13.448,13.703,14.439,14.963,1
Positive_1127,1.526,0.929,0.265,0.796,0.0,0.796,0.664,0.863,0.199,0.531,1.261,1.195,0.332,0.398,0.332,0.796,0.796,0.133,0.133,1.394,14.287,15.307,14.72,14.073,13.586,14.687,1
Positive_1128,1.526,0.929,0.265,0.796,0.0,0.796,0.664,0.863,0.199,0.531,1.261,1.195,0.332,0.398,0.332,0.796,0.796,0.133,0.133,1.394,14.287,15.307,14.72,14.073,13.586,14.687,1
Positive_1129,1.048,0.572,0.572,1.62,0.0,2.001,0.572,1.048,0.095,0.762,0.858,0.762,0.953,0.762,0.191,0.381,1.144,0.0,0.191,0.667,14.873,14.845,13.276,12.58,15.249,14.979,1
Positive_1130,1.019,0.68,0.476,0.985,0.51,1.087,0.578,0.781,0.442,0.747,1.767,1.155,0.612,0.34,0.815,1.461,0.544,0.068,0.612,0.883,13.717,14.775,13.724,14.222,14.028,13.973,1
Positive_1131,1.038,0.346,0.692,0.831,0.346,0.831,0.9,0.692,0.831,0.623,0.9,0.831,0.623,1.384,0.484,0.692,0.9,0.346,0.761,1.107,14.082,15.462,13.188,12.816,15.515,13.779,1
Positive_1132,0.71,0.71,0.77,1.066,0.118,0.829,0.651,0.888,0.355,0.533,0.829,0.947,0.296,1.006,0.651,0.651,0.296,0.296,0.414,0.829,14.176,14.715,14.895,15.145,14.638,13.585,1
Positive_1133,2.376,0.891,0.594,1.04,0.149,0.743,1.04,0.743,0.0,1.485,1.485,1.04,0.594,0.297,1.188,0.891,0.891,0.297,0.297,1.188,12.888,14.076,12.767,14.421,14.214,14.404,1
Positive_1134,2.439,0.348,0.465,0.929,0.116,0.465,0.116,0.813,1.161,0.0,2.09,1.277,0.348,0.813,0.813,1.277,1.045,0.116,0.348,1.51,15.121,13.587,13.307,11.839,13.991,15.665,1
Positive_1135,1.339,1.099,0.446,0.67,0.086,0.584,0.515,1.133,0.189,0.515,1.648,0.412,0.292,0.326,1.15,0.755,0.515,0.463,0.275,0.807,13.96,14.826,14.806,14.68,14.079,14.429,1
Positive_1136,1.069,0.703,0.478,0.872,0.619,1.181,0.619,0.956,0.422,0.675,1.463,0.9,0.366,0.844,0.647,0.788,0.675,0.084,0.675,0.816,14.882,14.295,13.909,13.998,13.605,14.459,1
Positive_1137,0.753,0.521,0.579,0.521,0.289,1.389,0.347,0.868,0.116,0.695,1.563,1.331,0.405,0.753,0.926,0.984,0.521,0.289,0.521,0.579,14.021,14.579,14.314,13.986,14.474,14.676,1
Positive_1138,0.955,0.76,0.541,0.739,0.308,1.047,0.665,0.661,0.318,0.704,1.875,0.976,0.417,0.693,0.661,1.157,0.647,0.173,0.417,0.884,14.009,14.893,13.856,13.528,14.455,14.659,1
Positive_1139,1.162,0.166,0.664,0.996,0.0,1.494,0.996,0.664,0.996,1.328,1.66,1.66,0.166,0.83,0.0,0.498,0.83,0.0,0.332,0.83,14.107,16.046,12.817,12.687,14.733,14.344,1
Positive_1140,1.135,0.497,0.497,0.426,0.426,1.348,0.355,1.277,0.284,1.561,1.916,0.709,0.497,0.922,0.78,2.057,1.064,0.142,0.426,0.993,13.459,13.787,12.766,14.584,14.523,13.571,1
Positive_1141,1.179,1.144,0.312,0.728,0.0,0.763,0.589,1.56,0.312,0.485,1.733,0.693,0.208,0.416,0.659,0.693,0.659,0.069,0.277,1.214,14.537,14.332,14.284,13.667,14.455,15.03,1
Positive_1142,0.866,0.569,0.713,1.065,0.153,1.137,0.496,0.947,0.235,0.731,1.11,1.687,0.307,0.65,0.659,1.038,0.794,0.172,0.415,0.929,13.916,14.437,14.026,13.982,14.231,14.737,1
Positive_1143,0.743,0.528,0.665,0.724,0.313,0.978,0.469,0.919,0.332,0.802,1.31,0.861,0.372,0.587,0.802,0.958,0.626,0.43,0.9,0.919,14.416,14.686,14.16,13.967,14.188,14.345,1
Positive_1144,0.881,0.777,0.466,1.036,0.363,1.503,0.518,1.036,0.259,0.466,1.607,0.829,0.155,0.674,0.881,1.036,0.829,0.155,0.207,0.933,14.41,15.082,14.527,13.555,13.613,14.198,1
Positive_1145,1.531,0.54,0.405,0.495,0.135,0.946,0.45,1.621,0.45,1.261,1.216,1.036,0.27,0.405,0.54,0.946,0.676,0.045,0.585,1.261,14.017,15.187,13.735,13.758,14.543,13.943,1
Positive_1146,1.304,1.187,0.582,1.001,0.116,1.141,0.698,0.629,0.652,0.582,0.955,1.001,0.233,0.372,0.908,2.002,0.652,0.093,0.326,0.931,14.275,14.321,14.498,13.222,13.499,14.82,1
Positive_1147,1.206,1.037,0.571,1.037,0.211,1.269,0.804,0.677,0.465,0.465,1.904,0.508,0.338,0.444,0.846,1.333,0.783,0.169,0.254,0.74,13.992,14.956,13.804,13.593,14.173,14.421,1
Positive_1148,0.89,0.757,0.768,0.931,0.307,0.86,0.501,1.013,0.43,0.88,1.034,0.921,0.42,0.727,0.737,1.484,0.747,0.194,0.563,1.023,13.441,13.987,14.116,14.322,14.489,14.458,1
Positive_1149,0.353,2.157,0.788,0.892,0.187,1.639,0.602,0.664,0.498,0.394,0.353,2.24,0.187,0.415,0.581,2.448,0.415,0.041,0.228,0.56,15.413,12.785,14.842,13.544,14.67,13.106,1
Positive_1150,0.997,0.731,0.698,0.864,0.266,1.229,0.698,1.129,0.365,0.631,1.096,0.532,0.631,0.731,0.664,1.063,0.897,0.133,0.565,1.03,14.2,14.843,13.692,13.632,14.238,14.447,1
Positive_1151,0.799,1.094,0.68,0.74,0.266,0.799,0.74,0.651,0.68,0.651,1.834,0.414,0.325,0.71,0.503,1.42,0.621,0.207,0.444,0.68,14.037,14.643,14.244,14.586,14.493,13.738,1
Positive_1152,1.23,0.687,0.507,0.47,0.109,0.941,0.796,1.339,0.615,0.724,1.954,0.579,0.253,0.76,0.905,0.832,0.687,0.181,0.507,1.049,14.362,14.128,14.128,13.795,13.803,14.657,1
Positive_1153,0.788,0.709,0.368,0.683,0.394,1.339,0.735,1.076,0.368,0.919,1.68,0.709,0.157,0.63,0.971,1.654,0.866,0.026,0.525,1.103,13.597,14.641,13.699,13.652,13.84,14.869,1
Positive_1154,1.123,1.057,0.462,0.859,0.33,1.09,0.496,0.958,0.396,0.958,1.222,0.529,0.462,0.826,0.496,0.892,0.628,0.165,0.363,0.991,14.648,12.567,15.306,14.091,14.455,14.627,1
Positive_1155,0.821,0.843,0.804,0.848,0.328,1.253,0.69,0.782,0.394,0.832,1.702,0.919,0.388,0.678,0.542,1.001,0.717,0.115,0.383,1.051,13.838,14.676,13.703,13.604,14.616,14.472,1
Positive_1156,1.01,0.696,0.651,0.606,0.202,0.943,0.718,0.965,0.449,0.853,1.571,0.943,0.426,0.561,0.673,0.92,0.92,0.18,0.583,0.943,14.656,14.367,13.242,14.656,13.804,14.463,1
Positive_1157,1.003,0.602,0.401,0.668,0.267,0.401,0.535,1.136,0.668,0.535,2.406,0.535,0.2,1.003,0.668,0.602,0.936,0.735,0.602,1.471,13.252,14.321,14.098,14.667,13.86,14.428,1
Positive_1158,1.122,1.068,0.301,0.821,0.055,0.821,0.411,0.794,0.465,0.356,2.272,0.52,0.383,0.63,0.767,0.821,0.548,0.274,0.465,0.794,14.763,13.894,13.866,14.085,14.694,15.009,1
Positive_1159,1.043,0.775,0.507,0.715,0.209,0.835,0.596,1.043,0.358,0.835,1.878,0.954,0.387,0.745,0.835,0.835,0.864,0.179,0.626,0.775,13.817,14.656,14.191,13.307,14.244,14.791,1
Positive_1160,0.823,0.673,1.047,0.748,0.299,1.197,0.598,0.823,0.823,0.673,1.272,0.898,0.524,0.673,0.524,0.972,0.972,0.224,0.449,0.748,15.146,14.398,12.932,14.398,14.951,13.216,1
Positive_1161,1.11,1.681,0.381,0.951,0.063,1.332,0.666,1.586,0.127,0.222,0.476,0.602,0.285,0.412,1.11,0.634,0.476,0.095,0.222,0.666,14.471,14.897,13.639,14.32,15.06,14.517,1
Positive_1162,0.601,1.562,0.36,0.601,0.0,0.721,0.36,0.961,0.481,1.201,0.961,0.961,0.24,0.481,0.841,0.481,0.961,0.0,0.0,0.841,16.361,13.529,14.689,13.598,15.44,13.769,1
Positive_1163,1.284,1.324,0.08,0.481,0.0,1.444,0.281,1.163,0.321,0.762,2.086,0.401,0.201,0.321,0.842,0.241,0.722,0.0,0.321,0.722,14.381,15.48,14.011,13.894,14.037,15.2,1
Positive_1164,1.318,0.631,0.86,0.688,0.0,1.204,0.516,1.318,0.287,1.032,1.49,0.974,0.287,0.516,0.287,0.974,0.573,0.0,0.516,1.204,14.395,14.241,13.881,13.544,13.8,15.466,1
Positive_1165,1.309,0.616,0.436,0.565,0.308,0.847,0.641,1.334,0.359,0.693,1.95,0.95,0.359,0.718,0.95,1.103,0.667,0.128,0.59,1.129,13.689,14.714,14.362,13.36,14.017,14.205,1
Positive_1166,0.697,0.98,0.479,0.697,0.218,0.958,0.697,0.784,0.348,0.805,1.611,0.74,0.305,0.697,0.958,0.958,0.697,0.131,0.414,0.871,14.309,14.484,13.438,14.625,14.477,14.625,1
Positive_1167,1.116,0.817,0.379,0.697,0.279,1.016,0.458,1.534,0.299,0.638,1.395,0.518,0.458,1.156,0.418,1.136,0.638,0.279,0.518,1.036,14.149,14.793,14.068,14.12,13.906,14.179,1
Positive_1168,0.923,0.738,0.431,0.738,0.061,1.292,0.431,0.492,0.185,0.8,1.969,1.354,0.492,0.554,0.554,0.923,0.369,0.123,0.554,0.677,14.157,14.533,13.788,14.396,14.526,14.942,1
Positive_1169,0.825,0.795,0.677,0.825,0.412,1.001,0.471,0.825,0.294,0.648,1.531,1.148,0.147,0.707,0.589,0.942,0.53,0.236,0.53,0.618,14.729,15.052,13.491,13.979,15.458,13.539,1
Positive_1170,1.312,0.498,1.29,0.747,0.0,0.814,0.95,0.995,0.204,0.792,1.199,0.792,0.407,0.385,0.769,1.606,1.38,0.181,1.086,0.86,13.256,14.907,13.362,14.07,14.021,14.118,1
Positive_1171,0.79,0.62,0.507,0.902,0.056,0.79,0.62,0.959,0.677,0.79,1.466,0.902,0.056,0.62,1.015,1.635,0.62,0.395,0.451,0.902,15.38,13.363,13.356,14.966,13.578,14.582,1
Positive_1172,0.517,0.599,0.544,0.844,0.218,1.796,0.517,0.599,0.544,0.762,1.388,1.088,0.327,0.871,0.952,1.225,0.653,0.272,0.463,0.571,14.114,14.933,13.819,14.21,14.35,13.826,1
Positive_1173,1.7,0.95,0.25,0.5,0.4,0.55,0.65,1.8,0.25,0.4,2.05,0.45,0.2,0.55,0.85,0.8,0.9,0.1,0.5,1.3,15.306,14.397,13.973,12.504,13.45,15.223,1
Positive_1174,0.903,0.376,0.791,0.903,0.339,1.355,0.565,1.242,0.188,0.753,1.468,1.995,0.489,0.64,0.866,0.489,0.941,0.151,0.339,0.979,14.069,13.904,13.825,13.762,14.716,13.951,1
Positive_1175,0.922,0.803,0.614,0.803,0.355,1.914,0.803,0.591,0.355,0.827,1.678,1.087,0.544,0.402,0.662,1.016,0.662,0.071,0.496,0.638,14.374,14.976,13.993,13.825,12.956,14.633,1
